"id";"brand_name";"Title";"Rating";"rating_count";"reviews";"Current Price";"Original Price";"Discount";"Processor";"ram_capacity";"Operating System";"StorageCapacity";"Screen Size"
309;"ASUS";"ASUS Vivobook 14X Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...";0.0;0;0;69990;103990;"32";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"1024 ";"35.81 cm (14.1 inch)"
310;"ASUS";"ASUS AMD Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK542WS Laptop";0.0;0;0;42990;70990;"39";"AMD Ryzen 5 Quad Core Processor";16;"Windows 11";"512";"35.56 cm (14 inch)"
311;"HP";"HP Pavilion (2024) AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) 15-eh1147AU Thin and...";4.5;23;232;58990;71272;"17";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
312;"ASUS";"ASUS Vivobook 14X (2023) For Creator, Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD...";0.0;0;0;69990;91990;"23";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch)"
313;"ASUS";"ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/128 GB/Chrome OS) CX3402CBA-PQ0173 Ch...";4.1;15;153;34990;55990;"37";"Intel Core i3 Processor (12th Gen)";8;"Chrome OS";"Unknown";"Unknown"
314;"Lenovo";"Lenovo V15 AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) V15 G2 ALC Thin and Light L...";4.1;598;59845;29490;55000;"46";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
315;"Apple";"Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXP3HN/A";4.5;211;21115;126890;134900;"5";"Apple M3 Processor";8;"macOS";"512";"33.02 cm (13 Inch)"
316;"Acer";"Acer Nitro 5 (2023) AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...";4.3;59;594;68990;99999;"31";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
317;"Lenovo";"Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...";4.2;1149;114965;39490;55190;"28";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 Inch)"
318;"DELL";"DELL Intel Core i5 12th Gen 1235U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...";3.9;43;432;48490;79928;"39";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"1024 ";"39.62 cm (15.6 inch)"
319;"Acer";"Acer AMD Ryzen 5 Hexa Core 6600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...";0.0;0;0;73039;119999;"39";"AMD Ryzen 5 Hexa Core Processor";8;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
320;"DELL";"DELL Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Lapt...";4.1;147;1474;61990;77334;"19";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
321;"Apple";"Apple 2023 MacBook Pro Apple M3 Pro - (18 GB/512 GB SSD/macOS Sonoma) MRW43HN/A";0.0;0;0;234990;249900;"5";"Apple M3 Pro Processor";1;"macOS";"512";"40.64 cm (16 Inch)"
322;"HP";"HP 15s AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2132au Thin and Light La...";4.2;788;78862;43800;54479;"19";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
323;"HP";"HP 15s (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0026AU Thin and Lig...";4.3;203;20326;35990;45438;"20";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
324;"MSI";"MSI Modern 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-613IN T...";4.3;537;53765;39990;45990;"13";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
325;"HP";"HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...";4.6;135;13510;76440;92110;"17";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
326;"ASUS";"ASUS X1504ZA Intel Core i3 12th Gen 12th Gen Intel Core i3-1215U - (8 GB/512 GB SSD/Windows 11 Home) X...";4.6;14;142;35990;54990;"34";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
327;"Colorful";"Colorful P15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...";4.2;42;429;85990;119999;"28";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
328;"Lenovo";"Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...";4.3;335;33546;109990;153890;"28";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
329;"ASUS";"ASUS Vivobook Go 15 OLED (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504F...";4.4;2011;2011243;41990;61990;"32";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
330;"ASUS";"ASUS VivoBook 15 (2022) Intel Core i3 10th Gen 1005G1 - (4 GB/512 GB SSD/Windows 11 Home) X515JA-EJ372...";4.2;528;52865;34950;49990;"30";"Intel Core i3 Processor (10th Gen)";4;"Windows 11";"512";"39.62 cm (15.6 inch)"
331;"HP";"HP G8 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 240 G8 Business Laptop";4.1;233;23312;32400;43763;"25";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"512";"35.56 cm (14 inch)"
332;"HP";"HP Victus Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...";4.4;407;40755;63990;77190;"17";"Intel Core i5 Processor (11th Gen)";8;"Windows 11";"512";"40.89 cm (16.1 inch)"
333;"HP";"HP 15s (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0006TU Thin and Li...";4.1;131;13113;40990;52273;"21";"Intel Core i3 Processor (13th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
334;"HP";"HP Intel Core N N100 - (4 GB/128 GB/Chrome OS) 14b-cd0011TU Chromebook";0.0;0;0;36307;41207;"11";"Intel Core N Processor";4;"Chrome OS";"Unknown";"Unknown"
335;"DELL";"DELL Vostro Intel Core i3 10th Gen 1005G1 - (4 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light...";3.6;2983;2983443;25990;38703;"32";"Intel Core i3 Processor (10th Gen)";4;"Windows 10";"1024 ";"35.56 cm (14 inch)"
336;"HP";"HP 15s (2023) AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Li...";4.3;55;551;49490;57970;"14";"AMD Ryzen 5 Quad Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
337;"HP";"HP Envy x360 (2023) AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 15-fh0016AU Lapto...";5.0;2;21;88990;99004;"10";"AMD Ryzen 5 Hexa Core Processor";0;"Windows 11";"512";"39.62 cm (15.6 Inch) Touchscreen"
338;"Colorful";"Colorful P15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...";4.2;39;395;68990;99999;"31";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
339;"Lenovo";"Lenovo LOQ 2024 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...";4.8;4;40;125990;172090;"26";"Intel Core i7 Processor (14th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
340;"ASUS";"ASUS Vivobook Go 15, with Backlit Keyboard, 12th Gen Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 ...";4.3;72;728;34990;50990;"31";"Intel Core i3 Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
341;"CHUWI";"CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Plus Laptop";3.7;596;59676;18990;39990;"52";"Intel Celeron Dual Core Processor (11th Gen)";8;"Windows 11";"256";"39.62 cm (15.6 Inch)"
342;"HP";"HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...";4.3;406;40638;54990;70224;"21";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
343;"ASUS";"ASUS AMD Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK542WS Laptop";4.5;2;21;50990;79990;"36";"AMD Ryzen 5 Quad Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
344;"Lenovo";"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH8 Thin a...";4.2;49;495;55899;77490;"27";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
345;"DELL";"DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 2-in-1 2 in 1 La...";4.4;36;363;69990;98252;"28";"Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores";0;"Windows 11";"Unknown";"Unknown"
346;"Lenovo";"Lenovo IdeaPad Slim 5 AI PC WUXGA OLED Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IM...";4.2;80;8016;80990;101090;"19";"Intel Core Ultra 5 Processor";0;"Windows 11";"1024 ";"35.56 cm (14 Inch)"
347;"ASUS";"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...";4.0;41;413;46950;85740;"45";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
348;"DELL";"DELL AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin and Light Lapt...";4.6;5;50;34990;46603;"24";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
349;"Apple";"Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXU3HN/A";4.5;211;21115;126890;134900;"5";"Apple M3 Processor";8;"macOS";"512";"33.02 cm (13 Inch)"
350;"ASUS";"ASUS Vivobook Pro 15 OLED Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...";4.4;192;19223;82990;110990;"25";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
351;"SAMSUNG";"SAMSUNG Galaxy Book4 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG1IN /...";4.5;250;25023;63990;78189;"18";"Intel Core i5 Processor (13th Gen)";0;"Windows 11";"512";"39.62 cm (15.6 Inch)"
352;"ASUS";"ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Wi...";4.8;4;40;76990;106990;"28";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
353;"HP";"HP Pavilion 15 AMD Ryzen 5 Hexa Core 13th Gen AMD Ryzen™ 5 5625U - (8 GB/512 GB SSD/Windows 11 Home) 1...";3.7;32;325;57499;77800;"26";"AMD Ryzen 5 Hexa Core Processor (13th Gen)";8;"Windows 11";"512";"38.1 cm (15 inch)"
354;"HP";"HP AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 14-hr0000AU Thin and Light Laptop";0.0;0;0;49490;59387;"16";"AMD Ryzen 5 Quad Core Processor";16;"Windows 11";"512";"35.56 cm (14 inch)"
355;"Acer";"Acer TravelMate P2 Intel Core i7 11th Gen 1165G7 - (16 GB/1 TB SSD/Windows 11 Home) TMP214-53 Thin and...";3.6;193;19335;47990;99000;"51";"Intel Core i7 Processor (11th Gen)";16;"Windows 11";"1024 ";"35.56 cm (14 inch)"
356;"Acer";"Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) A324-51 Thin and Light ...";4.1;343;34331;27990;41000;"31";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"256";"35.56 cm (14 Inch)"
357;"DELL";"DELL Intel Core i5 13th Gen - (8 GB/1 TB SSD/Windows 11 Home) IN5430NH6KJM01ORS1 Thin and Light Laptop";3.9;84;8411;61890;90110;"31";"Intel Core i5 Processor (13th Gen)";8;"Windows 11";"1024 ";"35.56 cm (14 inch)"
358;"Lenovo";"Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14IMH9 Th...";4.4;80;8011;76990;103790;"25";"Intel Core Ultra 5 Processor";0;"Windows 11";"512";"35.56 cm (14 inch)"
359;"Lenovo";"Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 16I...";4.4;153;15319;57490;84290;"31";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"40.64 cm (16 Inch)"
360;"Infinix";"Infinix Zero Book Ultra AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) ZL514 Thin an...";0.0;0;0;84990;149990;"43";"Intel Core Ultra 9 Processor";0;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
361;"HP";"HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...";4.3;401;40121;54990;72718;"24";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
362;"ASUS";"ASUS Vivobook 14X (2023) For Creator, Intel H-Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD...";5.0;4;41;64990;92990;"30";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch)"
363;"Lenovo";"Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Gr...";4.0;125;12515;49800;92490;"46";"Intel Core i5 Processor (11th Gen)";8;"Windows 10";"512";"39.62 cm (15.6 inch)"
364;"HP";"HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...";4.5;227;22718;82990;96136;"13";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"40.89 cm (16.1 Inch)"
365;"Apple";"Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXT3HN/A";4.5;211;21115;107990;114900;"6";"Apple M3 Processor";8;"macOS";"256";"33.02 cm (13 Inch)"
366;"MSI";"MSI Katana 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...";0.0;0;0;145890;149990;"2";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"1024 ";"43.94 cm (17.3 Inch)"
367;"Lenovo";"Lenovo Yoga 7 OLED AMD Ryzen 7 Octa Core 7735U - (16 GB/1 TB SSD/Windows 11 Home) 14ARP8 Thin and Ligh...";0.0;0;0;94190;128690;"26";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"1024 ";"35.56 cm (14 inch) Touchscreen"
368;"Apple";"Apple 2023 Macbook Air Apple M2 - (8 GB/256 GB SSD/macOS Ventura) MQKU3HN/A";4.7;248;24822;122990;124900;"1";"Apple M2 Processor";8;"macOS";"256";"38.86 cm (15.3 Inch)"
369;"Apple";"Apple 2020 Macbook Pro Apple M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MYD92HN/A";4.5;491;49151;130490;142900;"8";"Apple M1 Processor";8;"Unknown";"512";"33.78 cm (13.3 inch)"
370;"Lenovo";"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH8 Thin a...";4.0;17;173;54999;69990;"21";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
371;"Acer";"Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...";4.7;3;30;83990;105999;"20";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
372;"Acer";"Acer AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4...";0.0;0;0;109990;138999;"20";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
373;"Lenovo";"Lenovo IdeaPad 1 15IGL7 Intel Celeron Dual Core 4th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) 15IG...";3.6;10;102;27890;50690;"44";"Intel Celeron Dual Core Processor (4th Gen)";8;"Windows 11";"256";"39.62 cm (15.6 Inch)"
374;"HP";"HP Intel Core i7 12th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...";0.0;0;0;79990;99527;"19";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"100.63 cm (39.62 inch)"
375;"Acer";"Acer Chromebook Plus (2024) Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) Plus Chromebook";0.0;0;0;35990;52999;"32";"Intel Core i3 Processor (13th Gen)";0;"Chrome OS";"256";"39.62 cm (15.6 Inch)"
376;"ASUS";"ASUS Zenbook 14X OLED AMD Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 11 Home) UM5401QA-KM751WS...";4.4;263;26326;69990;98990;"29";"AMD Ryzen 7 Octa Core Processor";0;"Windows 11";"1024 ";"35.56 cm (14 Inch)"
377;"Apple";"Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRYR3HN/A";4.5;211;21115;126890;134900;"5";"Apple M3 Processor";8;"macOS";"256";"38.1 cm (15 Inch)"
378;"Lenovo";"Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...";4.3;256;25624;77990;124490;"37";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
379;"Lenovo";"Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...";4.3;335;33546;96190;133790;"28";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
380;"HP";"HP Pavilion Plus Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 14-eh1022TU Thin an...";4.4;47;478;80990;93876;"13";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch)"
381;"Apple";"Apple 2023 MacBook Pro Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MTL73HN/A";4.3;10;102;159790;169900;"5";"Apple M3 Processor";8;"macOS";"512";"35.56 cm (14 Inch)"
382;"Ultimus";"Ultimus Pro Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) NU14U3INC54BN-MB Thin an...";3.3;202;20229;16990;35990;"52";"Intel Celeron Dual Core Processor";8;"Windows 11";"256";"35.81 cm (14.1 inch)"
383;"MSI";"MSI Modern 15 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B7M-072IN Thin...";4.3;1873;1873233;42890;62990;"31";"AMD Ryzen 5 Hexa Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
384;"Infinix";"Infinix INBook X1 Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL11 Thin and Ligh...";4.2;6077;60771055;37990;49999;"24";"Intel Core i3 Processor (10th Gen)";0;"Windows 11";"256";"35.56 cm (14 inch)"
385;"HP";"HP 14a Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a- na1004TU Chromebook";3.7;1226;1226121;17990;30000;"40";"Intel Celeron Dual Core Processor";4;"Chrome OS";"Unknown";"Unknown"
386;"Lenovo";"Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin ...";4.2;1277;127794;32007;60890;"47";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"256";"35.56 cm (14 inch)"
387;"Acer";"Acer One (2024) Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) One 14 Z8-415 Thin a...";4.2;6867;6867589;26500;41999;"36";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"256";"35.56 cm (14 Inch)"
388;"HP";"HP Laptop Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15s-fy5010TU Thin and Light...";0.0;0;0;39990;46709;"14";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"256";"39.62 cm (15.6 inch)"
389;"ASUS";"ASUS TUF Gaming A17 AMD Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphi...";4.5;1532;1532198;78900;107990;"26";"AMD Ryzen 7 Octa Core Processor";16;"Windows 10";"512";"43.94 cm (17.3 inch)"
390;"Apple";"Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRYQ3HN/A";4.5;211;21115;145490;154900;"6";"Apple M3 Processor";8;"macOS";"512";"38.1 cm (15 Inch)"
391;"Lenovo";"Lenovo Ideapad Slim 5i Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin ...";0.0;0;0;79980;118890;"32";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"512";"40.64 cm (16 Inch)"
392;"Lenovo";"Lenovo Yoga Intel Core i7 10th Gen 1065G7 - (16 GB/1 TB SSD/Windows 10 Home) Yoga S940-14IIL Thin and ...";1.8;4;41;81779;223890;"63";"Intel Core i7 Processor (10th Gen)";0;"Windows 10";"1024 ";"35.56 cm (14 inch)"
393;"Acer";"Acer Predator Helios 300 Intel Core i7 10th Gen 10750H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 ...";4.5;2054;2054316;75247;140990;"46";"Intel Core i7 Processor (10th Gen)";16;"Windows 10";"1024 ";"39.62 cm (15.6 inch)"
394;"Lenovo";"Lenovo LOQ 2024 Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...";4.7;3;30;89990;123090;"26";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
395;"ASUS";"ASUS Vivobook 15 (2024) Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312...";4.3;3255;3255320;28990;44990;"35";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"256";"39.62 cm (15.6 Inch)"
396;"DELL";"DELL Inspiron Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5518 Thin an...";4.1;23;235;36607;90783;"59";"Intel Core i5 Processor (11th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
397;"DELL";"DELL Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...";0.0;0;0;78990;105398;"25";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 inch)"
398;"HP";"HP Intel Core i3 N305 - (8 GB/128 GB/Chrome Plus) 14b-cd0013TU Chromebook";0.0;0;0;48247;54539;"11";"Intel Core i3 Processor";8;"Chrome OS";"Unknown";"Unknown"
399;"HP";"HP Laptop Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5329TU Thin and Light...";4.2;71;712;49990;62963;"20";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
400;"Infinix";"Infinix ZERO BOOK Series Laptop Intel Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Hom...";3.8;28;286;67990;99990;"32";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
401;"DELL";"DELL AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Lapt...";3.9;18;181;40590;51997;"21";"AMD Ryzen 5 Hexa Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
402;"Lenovo";"Lenovo IdeaPad Slim 3 (2024) Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6...";4.2;5874;5874417;49999;68190;"26";"Intel Core i5 Processor (11th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
403;"ASUS";"ASUS Vivobook Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB741WS Lapt...";0.0;0;0;67490;85990;"21";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"40.64 cm (16 Inch)"
404;"ASUS";"ASUS Vivobook 16 (2023) AMD Ryzen 5 Hexa Core 7530U - (8 GB/1 TB SSD/Windows 11 Home) M1605YA-MB531WS ...";4.4;131;13113;47990;74990;"36";"AMD Ryzen 5 Hexa Core Processor";8;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
405;"ASUS";"ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Wi...";4.8;4;40;76990;106990;"28";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
406;"Lenovo";"Lenovo LOQ AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/N...";4.1;200;20021;83990;133790;"37";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
